#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1,WASP-52,000-BLD-637,2460827.08702,12.2086,0.0589,False,Johnson V,CCD,TKVA,1.394,False
2,WASP-52,000-BLD-637,2460827.08792,12.2017,0.0588,False,Johnson V,CCD,TKVA,1.387,False
3,WASP-52,000-BLD-637,2460827.08882,12.2133,0.0590,False,Johnson V,CCD,TKVA,1.380,False
4,WASP-52,000-BLD-637,2460827.08972,12.2112,0.0589,False,Johnson V,CCD,TKVA,1.373,False
5,WASP-52,000-BLD-637,2460827.09062,12.2088,0.0589,False,Johnson V,CCD,TKVA,1.366,False
6,WASP-52,000-BLD-637,2460827.09153,12.203,0.0588,False,Johnson V,CCD,TKVA,1.360,False
7,WASP-52,000-BLD-637,2460827.09242,12.1993,0.0588,False,Johnson V,CCD,TKVA,1.353,False
8,WASP-52,000-BLD-637,2460827.09332,12.1908,0.0587,False,Johnson V,CCD,TKVA,1.347,False
9,WASP-52,000-BLD-637,2460827.09423,12.1869,0.0586,False,Johnson V,CCD,TKVA,1.341,False
10,WASP-52,000-BLD-637,2460827.09512,12.1922,0.0587,False,Johnson V,CCD,TKVA,1.334,False
11,WASP-52,000-BLD-637,2460827.09602,12.1995,0.0588,False,Johnson V,CCD,TKVA,1.328,False
12,WASP-52,000-BLD-637,2460827.09693,12.2068,0.0589,False,Johnson V,CCD,TKVA,1.322,False
13,WASP-52,000-BLD-637,2460827.09782,12.2105,0.0589,False,Johnson V,CCD,TKVA,1.316,False
14,WASP-52,000-BLD-637,2460827.09872,12.2125,0.0590,False,Johnson V,CCD,TKVA,1.311,False
15,WASP-52,000-BLD-637,2460827.09962,12.2054,0.0589,False,Johnson V,CCD,TKVA,1.305,False
16,WASP-52,000-BLD-637,2460827.10053,12.1869,0.0586,False,Johnson V,CCD,TKVA,1.299,False
17,WASP-52,000-BLD-637,2460827.10144,12.1815,0.0586,False,Johnson V,CCD,TKVA,1.294,False
18,WASP-52,000-BLD-637,2460827.10233,12.174,0.0585,False,Johnson V,CCD,TKVA,1.288,False
19,WASP-52,000-BLD-637,2460827.92268,12.2126,0.0519,False,Johnson V,CCD,DTYA,1.353,False
20,WASP-52,000-BLD-637,2460827.92358,12.2147,0.0519,False,Johnson V,CCD,DTYA,1.350,False
21,WASP-52,000-BLD-637,2460827.92448,12.2039,0.0518,False,Johnson V,CCD,DTYA,1.348,False
22,WASP-52,000-BLD-637,2460827.92538,12.2028,0.0518,False,Johnson V,CCD,DTYA,1.345,False
23,WASP-52,000-BLD-637,2460827.92627,12.211,0.0519,False,Johnson V,CCD,DTYA,1.343,False
24,WASP-52,000-BLD-637,2460827.92718,12.2087,0.0519,False,Johnson V,CCD,DTYA,1.340,False
25,WASP-52,000-BLD-637,2460827.92807,12.2145,0.0519,False,Johnson V,CCD,DTYA,1.338,False
26,WASP-52,000-BLD-637,2460827.92896,12.2138,0.0519,False,Johnson V,CCD,DTYA,1.336,False
27,WASP-52,000-BLD-637,2460827.92986,12.2072,0.0519,False,Johnson V,CCD,DTYA,1.334,False
28,WASP-52,000-BLD-637,2460827.93077,12.2123,0.0519,False,Johnson V,CCD,DTYA,1.331,False
29,WASP-52,000-BLD-637,2460827.93167,12.2085,0.0519,False,Johnson V,CCD,DTYA,1.329,False
30,WASP-52,000-BLD-637,2460827.93256,12.2125,0.0519,False,Johnson V,CCD,DTYA,1.327,False
31,WASP-52,000-BLD-637,2460827.93346,12.21,0.0519,False,Johnson V,CCD,DTYA,1.325,False
32,WASP-52,000-BLD-637,2460827.93438,12.213,0.0519,False,Johnson V,CCD,DTYA,1.323,False
33,WASP-52,000-BLD-637,2460827.93527,12.2146,0.0519,False,Johnson V,CCD,DTYA,1.322,False
34,WASP-52,000-BLD-637,2460827.93616,12.2091,0.0519,False,Johnson V,CCD,DTYA,1.320,False
35,WASP-52,000-BLD-637,2460827.93706,12.2159,0.0519,False,Johnson V,CCD,DTYA,1.318,False
36,WASP-52,000-BLD-637,2460827.93796,12.2154,0.0519,False,Johnson V,CCD,DTYA,1.316,False
37,WASP-52,000-BLD-637,2460830.09617,12.185,0.0516,False,Johnson V,CCD,OPAA,1.276,False
38,WASP-52,000-BLD-637,2460830.09707,12.191,0.0516,False,Johnson V,CCD,OPAA,1.271,False
39,WASP-52,000-BLD-637,2460830.09797,12.192,0.0516,False,Johnson V,CCD,OPAA,1.266,False
40,WASP-52,000-BLD-637,2460830.09887,12.1907,0.0516,False,Johnson V,CCD,OPAA,1.261,False
41,WASP-52,000-BLD-637,2460830.09978,12.1838,0.0516,False,Johnson V,CCD,OPAA,1.256,False
42,WASP-52,000-BLD-637,2460830.10067,12.1882,0.0516,False,Johnson V,CCD,OPAA,1.251,False
43,WASP-52,000-BLD-637,2460830.10159,12.1877,0.0516,False,Johnson V,CCD,OPAA,1.246,False
44,WASP-52,000-BLD-637,2460830.10248,12.1926,0.0516,False,Johnson V,CCD,OPAA,1.241,False
45,WASP-52,000-BLD-637,2460830.10337,12.1871,0.0516,False,Johnson V,CCD,OPAA,1.237,False
46,WASP-52,000-BLD-637,2460830.10428,12.1882,0.0516,False,Johnson V,CCD,OPAA,1.232,False
47,WASP-52,000-BLD-637,2460830.10608,12.1838,0.0516,False,Johnson V,CCD,OPAA,1.223,False
48,WASP-52,000-BLD-637,2460830.10697,12.1881,0.0516,False,Johnson V,CCD,OPAA,1.219,False
49,WASP-52,000-BLD-637,2460830.10786,12.1963,0.0516,False,Johnson V,CCD,OPAA,1.214,False
50,WASP-52,000-BLD-637,2460830.10876,12.1895,0.0516,False,Johnson V,CCD,OPAA,1.210,False
51,WASP-52,000-BLD-637,2460830.10966,12.1914,0.0516,False,Johnson V,CCD,OPAA,1.206,False
52,WASP-52,000-BLD-637,2460830.11055,12.1873,0.0516,False,Johnson V,CCD,OPAA,1.202,False
53,WASP-52,000-BLD-637,2460830.11145,12.1853,0.0516,False,Johnson V,CCD,OPAA,1.198,False
54,WASP-52,000-BLD-637,2460831.68559,12.2075,0.0520,False,Johnson V,CCD,OPAA,1.439,False
55,WASP-52,000-BLD-637,2460831.68649,12.2095,0.0520,False,Johnson V,CCD,OPAA,1.432,False
56,WASP-52,000-BLD-637,2460831.68738,12.2099,0.0520,False,Johnson V,CCD,OPAA,1.425,False
57,WASP-52,000-BLD-637,2460831.68828,12.2029,0.0520,False,Johnson V,CCD,OPAA,1.419,False
58,WASP-52,000-BLD-637,2460831.68918,12.2012,0.0520,False,Johnson V,CCD,OPAA,1.412,False
59,WASP-52,000-BLD-637,2460831.69008,12.2013,0.0520,False,Johnson V,CCD,OPAA,1.405,False
60,WASP-52,000-BLD-637,2460831.69098,12.1988,0.0520,False,Johnson V,CCD,OPAA,1.399,False
61,WASP-52,000-BLD-637,2460831.69188,12.2002,0.0520,False,Johnson V,CCD,OPAA,1.392,False
62,WASP-52,000-BLD-637,2460831.69277,12.2,0.0520,False,Johnson V,CCD,OPAA,1.386,False
63,WASP-52,000-BLD-637,2460831.69367,12.2058,0.0520,False,Johnson V,CCD,OPAA,1.380,False
64,WASP-52,000-BLD-637,2460831.69456,12.2039,0.0520,False,Johnson V,CCD,OPAA,1.373,False
65,WASP-52,000-BLD-637,2460831.69547,12.2146,0.0520,False,Johnson V,CCD,OPAA,1.367,False
66,WASP-52,000-BLD-637,2460831.69636,12.2062,0.0520,False,Johnson V,CCD,OPAA,1.361,False
67,WASP-52,000-BLD-637,2460831.69727,12.202,0.0520,False,Johnson V,CCD,OPAA,1.355,False
68,WASP-52,000-BLD-637,2460831.69816,12.2038,0.0520,False,Johnson V,CCD,OPAA,1.350,False
69,WASP-52,000-BLD-637,2460831.69907,12.202,0.0520,False,Johnson V,CCD,OPAA,1.344,False
70,WASP-52,000-BLD-637,2460831.69996,12.2057,0.0520,False,Johnson V,CCD,OPAA,1.338,False
71,WASP-52,000-BLD-637,2460831.70086,12.2001,0.0520,False,Johnson V,CCD,OPAA,1.333,False
72,WASP-52,000-BLD-637,2460832.91682,12.2113,0.0526,False,Johnson V,CCD,TKVA,1.332,False
73,WASP-52,000-BLD-637,2460832.91772,12.217,0.0526,False,Johnson V,CCD,TKVA,1.330,False
74,WASP-52,000-BLD-637,2460832.91862,12.219,0.0526,False,Johnson V,CCD,TKVA,1.328,False
75,WASP-52,000-BLD-637,2460832.91952,12.2209,0.0527,False,Johnson V,CCD,TKVA,1.326,False
76,WASP-52,000-BLD-637,2460832.92042,12.2192,0.0526,False,Johnson V,CCD,TKVA,1.324,False
77,WASP-52,000-BLD-637,2460832.92132,12.2192,0.0526,False,Johnson V,CCD,TKVA,1.322,False
78,WASP-52,000-BLD-637,2460832.92222,12.2181,0.0526,False,Johnson V,CCD,TKVA,1.320,False
79,WASP-52,000-BLD-637,2460832.92313,12.2099,0.0526,False,Johnson V,CCD,TKVA,1.319,False
80,WASP-52,000-BLD-637,2460832.92402,12.2191,0.0526,False,Johnson V,CCD,TKVA,1.317,False
81,WASP-52,000-BLD-637,2460832.92492,12.2222,0.0527,False,Johnson V,CCD,TKVA,1.315,False
82,WASP-52,000-BLD-637,2460832.92581,12.2215,0.0527,False,Johnson V,CCD,TKVA,1.314,False
83,WASP-52,000-BLD-637,2460832.92671,12.2145,0.0526,False,Johnson V,CCD,TKVA,1.312,False
84,WASP-52,000-BLD-637,2460832.92761,12.2232,0.0527,False,Johnson V,CCD,TKVA,1.310,False
85,WASP-52,000-BLD-637,2460832.92851,12.2119,0.0526,False,Johnson V,CCD,TKVA,1.309,False
86,WASP-52,000-BLD-637,2460832.9294,12.2117,0.0526,False,Johnson V,CCD,TKVA,1.308,False
87,WASP-52,000-BLD-637,2460832.93031,12.2058,0.0526,False,Johnson V,CCD,TKVA,1.306,False
88,WASP-52,000-BLD-637,2460832.93119,12.215,0.0526,False,Johnson V,CCD,TKVA,1.305,False
89,WASP-52,000-BLD-637,2460832.9321,12.2076,0.0526,False,Johnson V,CCD,TKVA,1.304,False
90,WASP-52,000-BLD-637,2460833.91682,12.1727,0.0622,False,Johnson V,CCD,OPAA,1.326,False
91,WASP-52,000-BLD-637,2460833.91771,12.1791,0.0623,False,Johnson V,CCD,OPAA,1.324,False
92,WASP-52,000-BLD-637,2460833.9186,12.1837,0.0624,False,Johnson V,CCD,OPAA,1.322,False
93,WASP-52,000-BLD-637,2460833.91954,12.1681,0.0621,False,Johnson V,CCD,OPAA,1.320,False
94,WASP-52,000-BLD-637,2460833.92044,12.1758,0.0622,False,Johnson V,CCD,OPAA,1.319,False
95,WASP-52,000-BLD-637,2460833.92134,12.1699,0.0621,False,Johnson V,CCD,OPAA,1.317,False
96,WASP-52,000-BLD-637,2460833.92223,12.1542,0.0618,False,Johnson V,CCD,OPAA,1.315,False
97,WASP-52,000-BLD-637,2460833.92313,12.17,0.0621,False,Johnson V,CCD,OPAA,1.313,False
98,WASP-52,000-BLD-637,2460833.92403,12.1776,0.0623,False,Johnson V,CCD,OPAA,1.312,False
99,WASP-52,000-BLD-637,2460833.92492,12.1776,0.0623,False,Johnson V,CCD,OPAA,1.310,False
100,WASP-52,000-BLD-637,2460833.92582,12.1867,0.0624,False,Johnson V,CCD,OPAA,1.309,False
101,WASP-52,000-BLD-637,2460833.92672,12.2121,0.0629,False,Johnson V,CCD,OPAA,1.308,False
102,WASP-52,000-BLD-637,2460833.92762,12.1878,0.0625,False,Johnson V,CCD,OPAA,1.306,False
103,WASP-52,000-BLD-637,2460833.92852,12.1925,0.0626,False,Johnson V,CCD,OPAA,1.305,False
104,WASP-52,000-BLD-637,2460833.92943,12.1921,0.0625,False,Johnson V,CCD,OPAA,1.304,False
105,WASP-52,000-BLD-637,2460833.93031,12.202,0.0627,False,Johnson V,CCD,OPAA,1.302,False
106,WASP-52,000-BLD-637,2460833.93121,12.2023,0.0627,False,Johnson V,CCD,OPAA,1.301,False
107,WASP-52,000-BLD-637,2460833.93211,12.1987,0.0627,False,Johnson V,CCD,OPAA,1.300,False
108,WASP-52,000-BLD-637,2460834.68768,12.1611,0.0675,False,Johnson V,CCD,TKVA,1.365,False
109,WASP-52,000-BLD-637,2460834.68857,12.1631,0.0675,False,Johnson V,CCD,TKVA,1.359,False
110,WASP-52,000-BLD-637,2460834.68947,12.1833,0.0681,False,Johnson V,CCD,TKVA,1.353,False
111,WASP-52,000-BLD-637,2460834.69037,12.1519,0.0672,False,Johnson V,CCD,TKVA,1.347,False
112,WASP-52,000-BLD-637,2460834.69127,12.1366,0.0668,False,Johnson V,CCD,TKVA,1.341,False
113,WASP-52,000-BLD-637,2460834.69217,12.1345,0.0668,False,Johnson V,CCD,TKVA,1.336,False
114,WASP-52,000-BLD-637,2460834.69307,12.1481,0.0671,False,Johnson V,CCD,TKVA,1.330,False
115,WASP-52,000-BLD-637,2460834.69397,12.1419,0.0669,False,Johnson V,CCD,TKVA,1.325,False
116,WASP-52,000-BLD-637,2460834.69487,12.1684,0.0676,False,Johnson V,CCD,TKVA,1.320,False
117,WASP-52,000-BLD-637,2460834.69577,12.1383,0.0669,False,Johnson V,CCD,TKVA,1.314,False
118,WASP-52,000-BLD-637,2460834.69667,12.1094,0.0661,False,Johnson V,CCD,TKVA,1.309,False
119,WASP-52,000-BLD-637,2460834.69758,12.1426,0.0670,False,Johnson V,CCD,TKVA,1.304,False
120,WASP-52,000-BLD-637,2460834.69847,12.1464,0.0671,False,Johnson V,CCD,TKVA,1.299,False
121,WASP-52,000-BLD-637,2460834.69937,12.1362,0.0668,False,Johnson V,CCD,TKVA,1.294,False
122,WASP-52,000-BLD-637,2460834.70027,12.1366,0.0668,False,Johnson V,CCD,TKVA,1.289,False
123,WASP-52,000-BLD-637,2460834.70117,12.1219,0.0664,False,Johnson V,CCD,TKVA,1.284,False
124,WASP-52,000-BLD-637,2460834.70207,12.1145,0.0663,False,Johnson V,CCD,TKVA,1.280,False
125,WASP-52,000-BLD-637,2460834.70297,12.1346,0.0668,False,Johnson V,CCD,TKVA,1.275,False
126,WASP-52,000-BLD-637,2460835.92039,12.1892,0.0224,False,Johnson V,CCD,OPAA,1.432,False
127,WASP-52,000-BLD-637,2460835.92128,12.1899,0.0224,False,Johnson V,CCD,OPAA,1.426,False
128,WASP-52,000-BLD-637,2460835.92218,12.1883,0.0224,False,Johnson V,CCD,OPAA,1.419,False
129,WASP-52,000-BLD-637,2460835.92308,12.1866,0.0224,False,Johnson V,CCD,OPAA,1.412,False
130,WASP-52,000-BLD-637,2460835.92397,12.1907,0.0224,False,Johnson V,CCD,OPAA,1.406,False
131,WASP-52,000-BLD-637,2460835.92487,12.1949,0.0225,False,Johnson V,CCD,OPAA,1.400,False
132,WASP-52,000-BLD-637,2460835.92577,12.1934,0.0225,False,Johnson V,CCD,OPAA,1.394,False
133,WASP-52,000-BLD-637,2460835.92666,12.1945,0.0225,False,Johnson V,CCD,OPAA,1.387,False
134,WASP-52,000-BLD-637,2460835.92757,12.1789,0.0222,False,Johnson V,CCD,OPAA,1.381,False
135,WASP-52,000-BLD-637,2460835.92846,12.182,0.0223,False,Johnson V,CCD,OPAA,1.376,False
136,WASP-52,000-BLD-637,2460835.92937,12.1833,0.0223,False,Johnson V,CCD,OPAA,1.370,False
137,WASP-52,000-BLD-637,2460835.93026,12.1894,0.0224,False,Johnson V,CCD,OPAA,1.364,False
138,WASP-52,000-BLD-637,2460835.93117,12.191,0.0224,False,Johnson V,CCD,OPAA,1.358,False
139,WASP-52,000-BLD-637,2460835.93206,12.1878,0.0224,False,Johnson V,CCD,OPAA,1.353,False
140,WASP-52,000-BLD-637,2460835.93296,12.1832,0.0223,False,Johnson V,CCD,OPAA,1.347,False
141,WASP-52,000-BLD-637,2460835.93386,12.1914,0.0224,False,Johnson V,CCD,OPAA,1.342,False
142,WASP-52,000-BLD-637,2460835.93476,12.1872,0.0224,False,Johnson V,CCD,OPAA,1.336,False
143,WASP-52,000-BLD-637,2460835.93566,12.1858,0.0223,False,Johnson V,CCD,OPAA,1.331,False
144,WASP-52,000-BLD-637,2460837.91688,12.1267,0.0864,False,Johnson V,CCD,OPAA,1.306,False
145,WASP-52,000-BLD-637,2460837.91777,12.1089,0.0855,False,Johnson V,CCD,OPAA,1.305,False
146,WASP-52,000-BLD-637,2460837.91868,12.1171,0.0859,False,Johnson V,CCD,OPAA,1.303,False
147,WASP-52,000-BLD-637,2460837.91958,12.1437,0.0873,False,Johnson V,CCD,OPAA,1.302,False
148,WASP-52,000-BLD-637,2460837.92048,12.1392,0.0870,False,Johnson V,CCD,OPAA,1.301,False
149,WASP-52,000-BLD-637,2460837.92138,12.1303,0.0866,False,Johnson V,CCD,OPAA,1.300,False
150,WASP-52,000-BLD-637,2460837.92229,12.1291,0.0865,False,Johnson V,CCD,OPAA,1.299,False
151,WASP-52,000-BLD-637,2460837.92318,12.1097,0.0855,False,Johnson V,CCD,OPAA,1.298,False
152,WASP-52,000-BLD-637,2460837.92408,12.098,0.0849,False,Johnson V,CCD,OPAA,1.297,False
153,WASP-52,000-BLD-637,2460837.92499,12.076,0.0838,False,Johnson V,CCD,OPAA,1.296,False
154,WASP-52,000-BLD-637,2460837.92588,12.0687,0.0835,False,Johnson V,CCD,OPAA,1.295,False
155,WASP-52,000-BLD-637,2460837.92678,12.0934,0.0847,False,Johnson V,CCD,OPAA,1.294,False
156,WASP-52,000-BLD-637,2460837.92769,12.063,0.0832,False,Johnson V,CCD,OPAA,1.293,False
157,WASP-52,000-BLD-637,2460837.92859,12.0581,0.0830,False,Johnson V,CCD,OPAA,1.292,False
158,WASP-52,000-BLD-637,2460837.92949,12.0758,0.0838,False,Johnson V,CCD,OPAA,1.292,False
159,WASP-52,000-BLD-637,2460837.93038,12.0692,0.0835,False,Johnson V,CCD,OPAA,1.291,False
160,WASP-52,000-BLD-637,2460837.93128,12.0684,0.0835,False,Johnson V,CCD,OPAA,1.290,False
161,WASP-52,000-BLD-637,2460837.93217,12.0564,0.0829,False,Johnson V,CCD,OPAA,1.290,False
162,WASP-52,000-BLD-637,2460838.68766,12.0483,0.0597,False,Johnson V,CCD,TKVA,1.298,False
163,WASP-52,000-BLD-637,2460838.68855,12.0489,0.0597,False,Johnson V,CCD,TKVA,1.293,False
164,WASP-52,000-BLD-637,2460838.69036,12.0442,0.0597,False,Johnson V,CCD,TKVA,1.284,False
165,WASP-52,000-BLD-637,2460838.69125,12.0675,0.0600,False,Johnson V,CCD,TKVA,1.279,False
166,WASP-52,000-BLD-637,2460838.69215,12.0768,0.0602,False,Johnson V,CCD,TKVA,1.274,False
167,WASP-52,000-BLD-637,2460838.69305,12.0597,0.0599,False,Johnson V,CCD,TKVA,1.270,False
168,WASP-52,000-BLD-637,2460838.69394,12.0525,0.0598,False,Johnson V,CCD,TKVA,1.265,False
169,WASP-52,000-BLD-637,2460838.69485,12.0473,0.0597,False,Johnson V,CCD,TKVA,1.261,False
170,WASP-52,000-BLD-637,2460838.69575,12.0307,0.0595,False,Johnson V,CCD,TKVA,1.257,False
171,WASP-52,000-BLD-637,2460838.69664,12.0483,0.0597,False,Johnson V,CCD,TKVA,1.252,False
172,WASP-52,000-BLD-637,2460838.69755,12.0354,0.0595,False,Johnson V,CCD,TKVA,1.248,False
173,WASP-52,000-BLD-637,2460838.69844,12.064,0.0600,False,Johnson V,CCD,TKVA,1.244,False
174,WASP-52,000-BLD-637,2460838.69933,12.0479,0.0597,False,Johnson V,CCD,TKVA,1.240,False
175,WASP-52,000-BLD-637,2460838.70024,12.0142,0.0592,False,Johnson V,CCD,TKVA,1.236,False
176,WASP-52,000-BLD-637,2460838.70113,12.0444,0.0597,False,Johnson V,CCD,TKVA,1.232,False
177,WASP-52,000-BLD-637,2460838.70203,12.0425,0.0596,False,Johnson V,CCD,TKVA,1.228,False
178,WASP-52,000-BLD-637,2460838.70292,12.0529,0.0598,False,Johnson V,CCD,TKVA,1.224,False
179,WASP-52,000-BLD-637,2460839.64604,12.1797,0.0520,False,Johnson V,CCD,OPAA,1.372,False
180,WASP-52,000-BLD-637,2460839.64694,12.1788,0.0520,False,Johnson V,CCD,OPAA,1.370,False
181,WASP-52,000-BLD-637,2460839.64784,12.1816,0.0520,False,Johnson V,CCD,OPAA,1.368,False
182,WASP-52,000-BLD-637,2460839.64874,12.1856,0.0520,False,Johnson V,CCD,OPAA,1.366,False
183,WASP-52,000-BLD-637,2460839.64964,12.1914,0.0521,False,Johnson V,CCD,OPAA,1.364,False
184,WASP-52,000-BLD-637,2460839.65054,12.1806,0.0520,False,Johnson V,CCD,OPAA,1.362,False
185,WASP-52,000-BLD-637,2460839.65145,12.1775,0.0520,False,Johnson V,CCD,OPAA,1.360,False
186,WASP-52,000-BLD-637,2460839.65235,12.179,0.0520,False,Johnson V,CCD,OPAA,1.358,False
187,WASP-52,000-BLD-637,2460839.65325,12.1873,0.0520,False,Johnson V,CCD,OPAA,1.357,False
188,WASP-52,000-BLD-637,2460839.65415,12.1785,0.0520,False,Johnson V,CCD,OPAA,1.355,False
189,WASP-52,000-BLD-637,2460839.65505,12.1779,0.0520,False,Johnson V,CCD,OPAA,1.353,False
190,WASP-52,000-BLD-637,2460839.65595,12.1837,0.0520,False,Johnson V,CCD,OPAA,1.352,False
191,WASP-52,000-BLD-637,2460839.65684,12.1864,0.0520,False,Johnson V,CCD,OPAA,1.350,False
192,WASP-52,000-BLD-637,2460839.65774,12.1768,0.0520,False,Johnson V,CCD,OPAA,1.349,False
193,WASP-52,000-BLD-637,2460839.65865,12.1824,0.0520,False,Johnson V,CCD,OPAA,1.348,False
194,WASP-52,000-BLD-637,2460839.65955,12.1882,0.0520,False,Johnson V,CCD,OPAA,1.346,False
195,WASP-52,000-BLD-637,2460839.66045,12.1823,0.0520,False,Johnson V,CCD,OPAA,1.345,False
196,WASP-52,000-BLD-637,2460839.66135,12.1774,0.0520,False,Johnson V,CCD,OPAA,1.344,False
197,WASP-52,000-BLD-637,2460840.68424,12.2068,0.0525,False,Johnson V,CCD,TKVA,1.287,False
198,WASP-52,000-BLD-637,2460840.68514,12.1925,0.0524,False,Johnson V,CCD,TKVA,1.283,False
199,WASP-52,000-BLD-637,2460840.68604,12.2025,0.0525,False,Johnson V,CCD,TKVA,1.278,False
200,WASP-52,000-BLD-637,2460840.68693,12.2005,0.0524,False,Johnson V,CCD,TKVA,1.273,False
201,WASP-52,000-BLD-637,2460840.68784,12.2036,0.0525,False,Johnson V,CCD,TKVA,1.269,False
202,WASP-52,000-BLD-637,2460840.68873,12.1969,0.0524,False,Johnson V,CCD,TKVA,1.264,False
203,WASP-52,000-BLD-637,2460840.68964,12.2031,0.0525,False,Johnson V,CCD,TKVA,1.260,False
204,WASP-52,000-BLD-637,2460840.69053,12.2014,0.0525,False,Johnson V,CCD,TKVA,1.255,False
205,WASP-52,000-BLD-637,2460840.69143,12.1919,0.0524,False,Johnson V,CCD,TKVA,1.251,False
206,WASP-52,000-BLD-637,2460840.69233,12.2024,0.0525,False,Johnson V,CCD,TKVA,1.247,False
207,WASP-52,000-BLD-637,2460840.69323,12.2055,0.0525,False,Johnson V,CCD,TKVA,1.243,False
208,WASP-52,000-BLD-637,2460840.69413,12.1998,0.0524,False,Johnson V,CCD,TKVA,1.239,False
209,WASP-52,000-BLD-637,2460840.69503,12.1953,0.0524,False,Johnson V,CCD,TKVA,1.235,False
210,WASP-52,000-BLD-637,2460840.69593,12.2039,0.0525,False,Johnson V,CCD,TKVA,1.231,False
211,WASP-52,000-BLD-637,2460840.69682,12.19,0.0524,False,Johnson V,CCD,TKVA,1.227,False
212,WASP-52,000-BLD-637,2460840.69773,12.1972,0.0524,False,Johnson V,CCD,TKVA,1.223,False
213,WASP-52,000-BLD-637,2460840.69863,12.2054,0.0525,False,Johnson V,CCD,TKVA,1.219,False
214,WASP-52,000-BLD-637,2460840.69953,12.1986,0.0524,False,Johnson V,CCD,TKVA,1.215,False
215,WASP-52,000-BLD-637,2460841.64602,12.1898,0.0529,False,Johnson V,CCD,OPAA,1.548,False
216,WASP-52,000-BLD-637,2460841.64692,12.1887,0.0529,False,Johnson V,CCD,OPAA,1.539,False
217,WASP-52,000-BLD-637,2460841.64783,12.2034,0.0529,False,Johnson V,CCD,OPAA,1.531,False
218,WASP-52,000-BLD-637,2460841.64873,12.1957,0.0529,False,Johnson V,CCD,OPAA,1.522,False
219,WASP-52,000-BLD-637,2460841.64963,12.1973,0.0529,False,Johnson V,CCD,OPAA,1.514,False
220,WASP-52,000-BLD-637,2460841.65054,12.1983,0.0529,False,Johnson V,CCD,OPAA,1.505,False
221,WASP-52,000-BLD-637,2460841.65143,12.1871,0.0529,False,Johnson V,CCD,OPAA,1.497,False
222,WASP-52,000-BLD-637,2460841.65234,12.1858,0.0529,False,Johnson V,CCD,OPAA,1.489,False
223,WASP-52,000-BLD-637,2460841.65324,12.1948,0.0529,False,Johnson V,CCD,OPAA,1.481,False
224,WASP-52,000-BLD-637,2460841.65414,12.1984,0.0529,False,Johnson V,CCD,OPAA,1.474,False
225,WASP-52,000-BLD-637,2460841.65504,12.2002,0.0529,False,Johnson V,CCD,OPAA,1.466,False
226,WASP-52,000-BLD-637,2460841.65594,12.2012,0.0529,False,Johnson V,CCD,OPAA,1.458,False
227,WASP-52,000-BLD-637,2460841.65684,12.1875,0.0529,False,Johnson V,CCD,OPAA,1.451,False
228,WASP-52,000-BLD-637,2460841.65774,12.2023,0.0529,False,Johnson V,CCD,OPAA,1.444,False
229,WASP-52,000-BLD-637,2460841.65864,12.1938,0.0529,False,Johnson V,CCD,OPAA,1.437,False
230,WASP-52,000-BLD-637,2460841.65954,12.1978,0.0529,False,Johnson V,CCD,OPAA,1.430,False
231,WASP-52,000-BLD-637,2460841.66045,12.2024,0.0529,False,Johnson V,CCD,OPAA,1.423,False
232,WASP-52,000-BLD-637,2460841.66134,12.1994,0.0529,False,Johnson V,CCD,OPAA,1.416,False
233,WASP-52,000-BLD-637,2460842.65639,12.229,0.0812,False,Johnson V,CCD,TKVA,1.433,False
234,WASP-52,000-BLD-637,2460842.65728,12.2032,0.0800,False,Johnson V,CCD,TKVA,1.426,False
235,WASP-52,000-BLD-637,2460842.65819,12.1986,0.0798,False,Johnson V,CCD,TKVA,1.419,False
236,WASP-52,000-BLD-637,2460842.65909,12.1986,0.0798,False,Johnson V,CCD,TKVA,1.412,False
237,WASP-52,000-BLD-637,2460842.65998,12.1941,0.0796,False,Johnson V,CCD,TKVA,1.406,False
238,WASP-52,000-BLD-637,2460842.66088,12.2105,0.0803,False,Johnson V,CCD,TKVA,1.399,False
239,WASP-52,000-BLD-637,2460842.66177,12.2022,0.0800,False,Johnson V,CCD,TKVA,1.393,False
240,WASP-52,000-BLD-637,2460842.66268,12.1856,0.0792,False,Johnson V,CCD,TKVA,1.386,False
241,WASP-52,000-BLD-637,2460842.66357,12.1477,0.0777,False,Johnson V,CCD,TKVA,1.380,False
242,WASP-52,000-BLD-637,2460842.66447,12.1538,0.0779,False,Johnson V,CCD,TKVA,1.374,False
243,WASP-52,000-BLD-637,2460842.66538,12.1577,0.0781,False,Johnson V,CCD,TKVA,1.368,False
244,WASP-52,000-BLD-637,2460842.66627,12.1706,0.0786,False,Johnson V,CCD,TKVA,1.362,False
245,WASP-52,000-BLD-637,2460842.66716,12.1702,0.0786,False,Johnson V,CCD,TKVA,1.356,False
246,WASP-52,000-BLD-637,2460842.66807,12.1589,0.0781,False,Johnson V,CCD,TKVA,1.350,False
247,WASP-52,000-BLD-637,2460842.66897,12.1465,0.0776,False,Johnson V,CCD,TKVA,1.344,False
248,WASP-52,000-BLD-637,2460842.66987,12.2086,0.0802,False,Johnson V,CCD,TKVA,1.339,False
249,WASP-52,000-BLD-637,2460842.67077,12.2015,0.0799,False,Johnson V,CCD,TKVA,1.333,False
